157,0.135135135135
84,0.135135135135
193,0.108108108108
62,0.0965250965251
192,0.0720720720721
31,0.0720720720721
200,0.0608108108108
194,0.0540540540541
191,0.0540540540541
158,0.0486486486486
199,0.027027027027
198,0.027027027027
197,0.027027027027
196,0.027027027027
115,0.027027027027
36,0.027027027027
5,0.027027027027
8,0.027027027027
103,0.027027027027
904,0.0
117,0.0
138,0.0
44,0.0
2,0.0
7,0.0
108,0.0
907,0.0
902,0.0
903,0.0
900,0.0
901,0.0
906,0.0
14,0.0
17,0.0
905,0.0
801,0.0
800,0.0
908,0.0
